details,date,city,state,country,shape,summary,report_date,posted_date,image
https://nuforc.org/sighting/?id=166455,01/30/2022 18:40,Fresno,CA,USA,Star,Many red lights on the east side of Audubon that looked almost like stars that formed a disorganized triangle.,01/30/2022,03/04/2022,
https://nuforc.org/sighting/?id=166743,01/30/2022 15:46,St. Louis,MO,USA,,MADAR Node 70,02/17/2022,03/04/2022,
https://nuforc.org/sighting/?id=166742,01/29/2022 22:50,Mountlake Terrace,WA,USA,,MADAR Node 100,02/17/2022,03/04/2022,
https://nuforc.org/sighting/?id=166542,01/29/2022 21:06,Phoenix,AZ,USA,Orb,Moving lights moving somewhat in sync crossed half the sky and disappeared/went out one at a time,02/03/2022,03/04/2022,
https://nuforc.org/sighting/?id=166484,01/29/2022 20:45,Vienna,VA,USA,Cigar,"Silent, dark, broadside cigar.",01/29/2022,03/04/2022,
https://nuforc.org/sighting/?id=166481,01/29/2022 19:00,Huntsville,AL,USA,Circle,At a glance it looked like a star then I felt a burning sensation and zoomed video and noticed the pulsing or thrusting.,01/29/2022,03/04/2022,
https://nuforc.org/sighting/?id=172963,01/29/2022 18:20,Webster city,IA,USA,Light,"Slow moving light across sky, that flickers and dissappears",11/13/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=166482,01/29/2022 14:46,Sacramento,CA,USA,Changing,It hovered,01/29/2022,03/04/2022,
https://nuforc.org/sighting/?id=166448,01/29/2022 06:48,Evans City,PA,USA,Oval,Object in sky that hovered and glowed dim to bright for long time,01/29/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166454,01/29/2022 05:10,Peakhurst Heights,New South Wales,Australia,Circle,objects where flying on a line formation one behind the other. around 20 to 30 objects were count,01/28/2022,03/04/2022,
https://nuforc.org/sighting/?id=166451,01/29/2022 00:06,San Antonio,TX,USA,Star,Beautiful LARGE white-tailed shooting star,01/29/2022,03/04/2022,
https://nuforc.org/sighting/?id=166988,01/28/2022 21:15,Yelm,WA,USA,Triangle,20+ triangular craft hovering in sky above us,02/10/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166842,01/28/2022 20:45,Tacoma,WA,USA,,Strange moving object in the sky,02/19/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166610,01/28/2022 20:45,Surga Grove,NC,USA,Orb,It was round but had little windows on sides then later we had a orb about 30 foot off ground,02/08/2022,03/04/2022,
https://nuforc.org/sighting/?id=166485,01/28/2022 20:28,Castro Valley,CA,USA,Orb,Three huge orbs in a V formation above the hilltop in California,01/29/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166529,01/28/2022 18:15,Jacksonville,FL,USA,Formation,Three orange perfectly symmetrical triangle formation lights,01/31/2022,03/04/2022,
https://nuforc.org/sighting/?id=166608,01/28/2022 15:00,Lincoln,NE,USA,Triangle,"The craft flew over, without sound, made a turn and disappeared into the clouds.",02/08/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166442,01/28/2022 13:52,Fort Payne,AL,USA,Circle,We were checking our security cameras again today and we caught this UAP.,01/28/2022,03/04/2022,
https://nuforc.org/sighting/?id=166749,01/28/2022 11:27,Sanford,FL,USA,,MADAR Node 91,02/17/2022,03/04/2022,
https://nuforc.org/sighting/?id=168157,01/28/2022 10:30,Cornville,AZ,USA,Circle,I photographed one craft up close also photographed multiple craft in the background in the same area.,05/24/2022,06/22/2022,Y
https://nuforc.org/sighting/?id=171827,01/28/2022 09:30,Cornville,AZ,USA,Diamond,Six craft in motion. Photo taken with cell phone while driving.,09/16/2022,10/08/2022,Y
https://nuforc.org/sighting/?id=166579,01/28/2022 00:32,Newman,IL,USA,Light,Surveillance caught this object spinning in One Direction & it completely stops & shoots out a bright light then spins the other direct,02/05/2022,03/04/2022,
https://nuforc.org/sighting/?id=166422,01/27/2022 22:40,Palmerston North,Manawatu-Wanganui Region,New Zealand,Triangle,3 lights in a triangle formation moving reasonably fast and low with no sound and a clear night sky,01/27/2022,03/04/2022,
https://nuforc.org/sighting/?id=166424,01/27/2022 21:57,Bakersfield,CA,USA,Triangle,It's looked Like 5 or six white owls Flying in Perfect formation at very high Speeds and No sound .,01/26/2022,03/04/2022,
https://nuforc.org/sighting/?id=166480,01/27/2022 21:30,Cheney,WA,USA,Other,Strange shape in the sky,01/30/2022,03/04/2022,
https://nuforc.org/sighting/?id=166468,01/27/2022 19:00,Gulf Shores,AL,USA,Orb,Orange/red orbs over ocean,01/31/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166444,01/27/2022 18:59,Dallas,TX,USA,Triangle,"4 lights changing there color, seperateing",01/28/2022,03/04/2022,
https://nuforc.org/sighting/?id=166439,01/27/2022 18:05,Lisbon,CT,USA,Triangle,Flashing red and white light,01/27/2022,03/04/2022,
https://nuforc.org/sighting/?id=166574,01/27/2022 11:53,Granada Hills,CA,USA,Circle,Objects high in the sky for a very short time and then disappeared,02/04/2022,03/04/2022,
https://nuforc.org/sighting/?id=166441,01/27/2022 07:00,Nevada,MO,USA,Unknown,Footprint outside of my garage.,01/28/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166750,01/27/2022 06:30,Garrettsville,OH,USA,,MADAR Node 64,02/17/2022,03/04/2022,
https://nuforc.org/sighting/?id=166437,01/27/2022 05:21,"Myrtle Beach, Horry County South Carolina",NC,USA,Light,This is second sighting. This one was closer it appeared on the horizon of the ocean but high up in the air than the previous sighting,01/27/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166438,01/27/2022 03:01,Roswell,GA,USA,Unknown,Hovering,01/27/2022,03/04/2022,
https://nuforc.org/sighting/?id=166428,01/26/2022 20:36,Latta,SC,USA,Sphere,Bright sphere at an angle of 100 degrees in the sky and followed the curve of the earth downward very rapidly - large and bright,01/26/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166423,01/26/2022 19:35,Jenner,CA,USA,Light,Orange light circled around then sped off fast,01/27/2022,03/04/2022,
https://nuforc.org/sighting/?id=166425,01/26/2022 19:30,Calera,AL,USA,Circle,It was circle and was the whitest light and bright. Even atsuch a distance it was the size of a beach ball and so bright.,01/26/2022,03/04/2022,
https://nuforc.org/sighting/?id=166466,01/26/2022 19:15,Alamogordo,NM,USA,Formation,"Saw 6 lights, 2 separate aircrafts",01/31/2022,03/04/2022,
https://nuforc.org/sighting/?id=166426,01/26/2022 18:09,Clarksville,TN,USA,Chevron,"it was triangular shaped with 3 bright circular lights aligned with one another, ((NUFORC Note: Aircraft landing lights. PD))",01/26/2022,03/04/2022,
https://nuforc.org/sighting/?id=166431,01/26/2022 17:13,Portland,OR,USA,Light,Started as a bright light then moved down and east. ((NUFORC Note: Possibly a contrail behind a high-altitude aircraft? PD)),01/26/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166432,01/26/2022 17:13,Portland,OR,USA,Light,Bright light then moved down and east,01/26/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166751,01/26/2022 06:34,Mobile,AL,USA,,MADAR Node 63,02/17/2022,03/04/2022,
https://nuforc.org/sighting/?id=166420,01/26/2022 06:15,Shirebrook (UK/England),Nottinghamshire,United Kingdom,Sphere,"This is the second time I’ve seen this. It’s a low hovering sphere of orange light. Quite big, too big to be a drone. It just hovered.",01/26/2022,03/04/2022,
https://nuforc.org/sighting/?id=166416,01/26/2022 04:00,Geraldton (Australia),Western Australia,Australia,Circle,Have more photos and video (video to big to upload),01/26/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166430,01/26/2022 01:00,Minneapolis,MN,USA,Rectangle,A friend of mine saw this and has a video of it but he was driving over the tracks near a bowling alley It was about 1:00 in the mornin,01/26/2022,03/04/2022,
https://nuforc.org/sighting/?id=166418,01/25/2022 23:58,Hallandale Beach,FL,USA,Changing,I previously reported,01/26/2022,03/04/2022,
https://nuforc.org/sighting/?id=166415,01/25/2022 23:57,Hallandale Beach,FL,USA,Changing,"Changing light (pale red, pale blue, white) appeared to be rotating",01/26/2022,03/04/2022,
https://nuforc.org/sighting/?id=166395,01/25/2022 21:20,Pennsville,AL,USA,Disk,The craft was moving slowing above the trees.,01/25/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166393,01/25/2022 20:08,Vallejo,CA,USA,Light,Stationary then movement at high speed while flashing white red,01/25/2022,03/04/2022,
https://nuforc.org/sighting/?id=173431,01/25/2022 19:47,Granbury,TX,USA,Circle,One ship and either a autonomous probe or two ships,12/16/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=166440,01/25/2022 17:17,Madison,WI,USA,Other,footage captured from a Ring security camera,01/28/2022,03/04/2022,
https://nuforc.org/sighting/?id=174316,01/25/2022 07:00,Royse City,TX,USA,Circle,I took the pictures and thought maybe it was a reflection off the sun,02/05/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=174317,01/25/2022 07:00,Royse City,TX,USA,Oval,Took numerous photos there was light emitting around the object.,02/05/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=166748,01/25/2022 06:07,Newington,CT,USA,,MADAR Node 106,02/17/2022,03/04/2022,
https://nuforc.org/sighting/?id=166985,01/25/2022 00:30,Portland,OR,USA,Cylinder,I noticed a bright light that kept emitting a flashing bright light that lit up the sky. Two other bright lights were below the bigger,02/10/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166405,01/24/2022 23:15,Conway,SC,USA,Star,"Color changing orb hovering at 1000 ft, then split into 4 orange orbs and slowly moved toward the east as one big orb",01/25/2022,03/04/2022,
https://nuforc.org/sighting/?id=166402,01/24/2022 21:36,East Providence,RI,USA,Light,caught on my ring camera. 30 seconds in ((NUFORC Note: Posssibly a flying insect?? PD)),01/25/2022,03/04/2022,
https://nuforc.org/sighting/?id=166410,01/24/2022 21:07,Los Angeles,CA,USA,Formation,Five UFOs came out of no where above East LA,01/24/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166486,01/24/2022 15:09,Bernalillo,NM,USA,Cylinder,Silver missile,01/29/2022,03/04/2022,
https://nuforc.org/sighting/?id=166465,01/24/2022 09:45,Columbus,GA,USA,Fireball,It’s in the video,01/31/2022,03/04/2022,
https://nuforc.org/sighting/?id=166449,01/24/2022 07:45,Adana (Turkey),Adana Province,Turkey,Oval,"I drive Adana to Mersin almost everyday due to my job. During my travel, I have seen an oval dark and a big object flying fast.",01/29/2022,03/04/2022,
https://nuforc.org/sighting/?id=166464,01/24/2022 06:45,Columbus,GA,USA,Light,Light of Fireball craft,01/31/2022,03/04/2022,
https://nuforc.org/sighting/?id=166360,01/24/2022 06:00,Wellington,CO,USA,Light,"Bright lite hovering but moving fast from side to side, up and down",01/24/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166752,01/24/2022 05:50,Kansas City,MO,USA,,MADAR Node 40,02/17/2022,03/04/2022,
https://nuforc.org/sighting/?id=171285,01/24/2022 05:00,Columbus,OH,USA,,Unknown vehicle Hovering over tree front west back east bottom cover with led lights two strobe north and south of wingspan,08/20/2022,09/09/2022,
https://nuforc.org/sighting/?id=166701,01/23/2022 23:21,Charlotte,NC,USA,Disk,Saw a floating disk with a light and aura out of my plane window. ((NUFORC Note: Possibly a reflection of reading lights? PD)),02/14/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166365,01/23/2022 20:41,Ville Platte,LA,USA,Triangle,I was just looking at the Stars and I saw a large triangle passing over head going NE and there wasn't any sound,01/23/2022,03/04/2022,
https://nuforc.org/sighting/?id=166363,01/23/2022 19:47,Visalia,CA,USA,Oval,"I saw it flying above my apartment complex to the west of me, it had 2 rows of bright red and green lights , when I stopped and examine",01/23/2022,03/04/2022,
https://nuforc.org/sighting/?id=168310,01/23/2022 19:45,,VT,USA,Disk,A lot of lights appeared and disappeared,05/17/2022,06/22/2022,
https://nuforc.org/sighting/?id=166483,01/23/2022 13:30,Bridgewater,MA,USA,Other,Several odd things happening all in one experience,01/29/2022,03/04/2022,
https://nuforc.org/sighting/?id=166373,01/23/2022 05:58,New Orleans,LA,USA,Star,A giant star with a red light which disappeared and reappeared,01/23/2022,03/04/2022,
https://nuforc.org/sighting/?id=166747,01/23/2022 00:25,Mt. Vernon,IN,USA,,MADAR Node 119,02/17/2022,03/04/2022,
https://nuforc.org/sighting/?id=166379,01/22/2022 20:56,,OH,USA,,"See my attached manuscript: The Grey Area, A Lifetime of High Strangeness",01/22/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=177084,01/22/2022 19:48,Phoenix,AZ,USA,Changing,I looked up and saw flashing red and white light and then it accelerated in different directions,07/28/2023,07/29/2023,Y
https://nuforc.org/sighting/?id=175934,01/22/2022 15:00,Montesano,WA,USA,Diamond,Chrome diamond craft that transformed into a shpere,05/28/2023,07/10/2023,
https://nuforc.org/sighting/?id=166366,01/22/2022 13:28,San Diego,CA,USA,,"Instant cloud formation with red glowing craft behind it, stationary.",01/23/2022,03/04/2022,
https://nuforc.org/sighting/?id=166760,01/22/2022 11:27,Towsan,MD,USA,,MADAR Node 31,02/17/2022,03/04/2022,
https://nuforc.org/sighting/?id=166369,01/22/2022 06:00,"Rosalia, St. John, Colfax area of the Palouse",WA,USA,Changing,"Bright ball light, shape changing to triangular with red light at the point",01/23/2022,03/04/2022,
https://nuforc.org/sighting/?id=166757,01/22/2022 05:12,Santa Claus,IN,USA,,MADAR Node 114,02/17/2022,03/04/2022,
https://nuforc.org/sighting/?id=166380,01/21/2022 21:23,St. Joseph,IN,USA,Fireball,From 2nd floor balcony we could see the orb sitting in place over Lake Michigan.,01/22/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166364,01/21/2022 21:20,Camino Capistrano,CA,USA,Light,"Object moving erratically, color shifting from white, red, green and blue, emitting violet beam, blue halo, helicopter chases after it",01/23/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166384,01/21/2022 20:44,Mayfield heights,OH,USA,Triangle,"2 triangular shaped objects moving quickly, smoothly and quietly together",01/22/2022,03/04/2022,
https://nuforc.org/sighting/?id=166387,01/21/2022 20:30,Gig Harbor,WA,USA,Triangle,"I looked up to the sky seeing a bunch of “stars”, when I shortly realized they were moving, changing formation, and changing colors.",01/21/2022,03/04/2022,
https://nuforc.org/sighting/?id=166390,01/21/2022 19:45,New Philadelphia,OH,USA,Light,Took my dog out at 745pm and noticed what I thought was a low flying satellite and realized there were two bright objects with no sound,01/21/2022,03/04/2022,
https://nuforc.org/sighting/?id=166388,01/21/2022 18:50,Beecher,IL,USA,Orb,"Circular lights, different colors/shapes in sky",01/21/2022,03/04/2022,
https://nuforc.org/sighting/?id=166337,01/21/2022 09:21,Mckinelyville,CA,USA,Circle,"Three circular bubble like objects, about 2-3 feet in diameter, hovering about 30 feet off ground, then swiftly moving west",01/21/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=168222,01/21/2022 07:03,Phoenix,AZ,USA,Triangle,Photo taken in Live Photo image feature of what looks like a ship (left) to possibly other cylindrical ship (right) hiding in clouds.,05/21/2022,06/22/2022,Y
https://nuforc.org/sighting/?id=166404,01/21/2022 06:37,Fort Atkinson,WI,USA,Disk,The ufo travels East and as soon as sun starts coming up it goes faster then zooms straight up,01/25/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166638,01/21/2022 06:30,Littleton,CO,USA,Changing,Blinding light,02/11/2022,03/04/2022,
https://nuforc.org/sighting/?id=170337,01/20/2022 23:59,marathon,FL,USA,Triangle,Giant black triangle goes from horizon to horizon 8 seconds mock 30 or 40 without a sound barley visible,07/09/2022,09/09/2022,
https://nuforc.org/sighting/?id=166350,01/20/2022 23:59,Wilton,CT,USA,Triangle,Drone / Plane - did not look normal,01/20/2022,03/04/2022,
https://nuforc.org/sighting/?id=166351,01/20/2022 21:40,Dry Ridge,KY,USA,Sphere,"I saw a very large low hovering gold lighted sphere that turned towards me, where I then saw red and green lights horizontally.",01/20/2022,03/04/2022,
https://nuforc.org/sighting/?id=166353,01/20/2022 20:45,Henniker,NH,USA,Light,Red lights in sky,01/20/2022,03/04/2022,
https://nuforc.org/sighting/?id=166436,01/20/2022 20:37,New Lenox,IL,USA,Disk,Bright white lights around the perimeter of a large object hovering about 50 feet(?) in the air,01/27/2022,03/04/2022,
https://nuforc.org/sighting/?id=166381,01/20/2022 20:30,Bay City,MI,USA,Light,4 balls of light rotating in a circular motion for 30 minutes then vanishes,01/22/2022,03/04/2022,
https://nuforc.org/sighting/?id=168579,01/20/2022 18:00,Huejotzingo,Puebla,Mexico,Cigar,I was driving at 6pm from the airport and I spotted TWO cigar shapes near the volcano.,06/10/2022,06/22/2022,
https://nuforc.org/sighting/?id=166758,01/20/2022 15:54,Chapleau,ON,Canada,,MADAR Node 113,02/17/2022,03/04/2022,
https://nuforc.org/sighting/?id=175537,01/20/2022 13:30,Burpengary,Queensland,Australia,Other,4. Suited beings intrude through wall,04/27/2023,05/19/2023,
https://nuforc.org/sighting/?id=166330,01/19/2022 22:30,Navassa,NC,USA,Other,I witnessed a craft in extremely close proximity.,01/20/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166325,01/19/2022 20:30,Scottsdale,AZ,USA,Other,Hovering aircraft,01/19/2022,03/04/2022,
https://nuforc.org/sighting/?id=166335,01/19/2022 20:27,Menifee,CA,USA,Sphere,Light Grey Sphere not moving then shots off no sound big,01/19/2022,03/04/2022,
https://nuforc.org/sighting/?id=166391,01/19/2022 19:12,Weymouth,MA,USA,Circle,What i saw and what i captured on video are 2 different scenarios,01/21/2022,03/04/2022,
https://nuforc.org/sighting/?id=166759,01/19/2022 18:28,Garrettsville,OH,USA,,MADAR Node 64,02/17/2022,03/04/2022,
https://nuforc.org/sighting/?id=166411,01/19/2022 17:47,N Las Vegas,NV,USA,Sphere,"Many different lights, multiplying for about a month",01/24/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=170235,01/19/2022 17:30,Avinger,TX,USA,Cigar,"3 Cigar Shaped Craft, form a Triangle formation higher in sky, then moved apart and flew off below the treeline horizon with no sound",07/03/2022,09/09/2022,Y
https://nuforc.org/sighting/?id=166704,01/19/2022 17:21,,SC,USA,Cigar,noticed what looked like individual com trails with black dots,02/15/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=167138,01/19/2022 17:15,Vicksburg,MS,USA,Disk,They were turned up like mapping,03/18/2022,04/22/2022,
https://nuforc.org/sighting/?id=170056,01/19/2022 16:00,Taylorsville,KY,USA,Circle,Viewed UAP from my back yard,06/25/2022,09/09/2022,Y
https://nuforc.org/sighting/?id=166397,01/19/2022 13:04,Reading,PA,USA,Egg,"I was driving home from work, an noticed a white light moving in the sky seemed odd, took a picture at the time",01/25/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166755,01/19/2022 12:13,Evansville,IN,USA,,MADAR Node 153,02/17/2022,03/04/2022,
https://nuforc.org/sighting/?id=166323,01/19/2022 09:30,Spring Hill,FL,USA,Sphere,Metallic sphere shape with sun reflection,01/19/2022,03/04/2022,
https://nuforc.org/sighting/?id=166326,01/19/2022 06:14,Richland Center,WI,USA,Chevron,Craft moving quickly no. Linking lights,01/19/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166329,01/19/2022 05:59,Indianapolis,IN,USA,Rectangle,Video on Ring security camera that activates lights and camera with motion,01/20/2022,03/04/2022,
https://nuforc.org/sighting/?id=166756,01/19/2022 04:44,Jonesboro,AR,USA,,MADAR Node 143,02/17/2022,03/04/2022,
https://nuforc.org/sighting/?id=171296,01/19/2022 02:30,farmville,VA,USA,Light,8-10 objects moving at incredible speeds in and out of cloud cover,08/20/2022,09/09/2022,
https://nuforc.org/sighting/?id=166322,01/19/2022 00:00,Fort Payne,AL,USA,Cylinder,I saw these on my security camera that was facing my backyard.,01/19/2022,03/04/2022,
https://nuforc.org/sighting/?id=166319,01/18/2022 22:30,West Haven,CT,USA,Fireball,Dr luis and i saw bright light Stationary for about five minutes All of a sudden it shoots straight up into the sky if you blink you m,01/19/2022,03/04/2022,Y
https://nuforc.org/sighting/?id=166317,01/18/2022 21:15,Chattanooga,TN,USA,Orb,"Saw 3 orbs moving south, they were bright, made no noise",01/18/2022,03/04/2022,
https://nuforc.org/sighting/?id=166328,01/18/2022 21:08,Winter haven,FL,USA,Circle,Asteroid or comet looking,01/19/2022,03/04/2022,
https://nuforc.org/sighting/?id=166320,01/18/2022 21:00,"Orem, Provo",UT,USA,Other,Saw a gigantic crescent moon shape object uncloak and disappear while moving in the nighttime sky.,01/19/2022,03/04/2022,
https://nuforc.org/sighting/?id=166285,01/18/2022 20:50,Millsboro,DE,USA,Circle,"I looked up and saw 3 lights flying in a v formation. They continued south, and seemed to converge into 1 light, and then vanished.",01/18/2022,03/04/2022,
