details,date,city,state,country,shape,summary,report_date,posted_date,image
https://nuforc.org/sighting/?id=175393,12/30/2022 19:30,Chandler,AZ,USA,Triangle,"Lights moving so fast, shape unable to be determined. Stopped and changed directions going perpendicular than original",04/10/2023,05/19/2023,
https://nuforc.org/sighting/?id=173686,12/30/2022 18:56,Iowa City,IA,USA,Unknown,Hovering Lights above I-80 in Coralville,01/01/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173653,12/30/2022 16:45,Bristow,VA,USA,Fireball,It has a white end trail then just burst into black smoke and kept going,12/30/2022,03/06/2023,Y
https://nuforc.org/sighting/?id=173656,12/30/2022 16:00,Sioux Falls,SD,USA,Circle,"Bright light in sky during day time, then I see it.",12/31/2022,03/06/2023,
https://nuforc.org/sighting/?id=176298,12/30/2022 15:10,On I-95,NC,USA,Oval,Spotted at Virgina/North Carolina on I-95. Watched around 3 hrs. It was following us. When we got,06/15/2023,07/10/2023,
https://nuforc.org/sighting/?id=174274,12/30/2022 10:00,Kilgore,TX,USA,Changing,Looked like a floating weather balloon that suddenly developed a vapor trail and flew away after about 30 minutes of observation.,02/03/2023,03/06/2023,
https://nuforc.org/sighting/?id=173847,12/30/2022 09:03,Sierra Vista,AZ,USA,Cylinder,"Clear sky, the Areostate Blimp was in the air.",01/10/2023,03/06/2023,
https://nuforc.org/sighting/?id=173634,12/30/2022 04:45,Carlsbad,CA,USA,Light,White light came straight down out of the sky,12/30/2022,03/06/2023,
https://nuforc.org/sighting/?id=173648,12/30/2022 03:16,Cassatt,SC,USA,Unknown,Bright flashing orbs were hovering in the tree lines across the railroad tracks. They would move closer then stay in one place.,12/31/2022,03/06/2023,Y
https://nuforc.org/sighting/?id=173635,12/30/2022 02:58,monroe,WA,USA,Fireball,2 RED BRIGHT ORBS,12/30/2022,03/06/2023,
https://nuforc.org/sighting/?id=173899,12/29/2022 20:47,Siler City,NC,USA,Triangle,3 red lights flying in unison triangle,01/13/2023,03/06/2023,
https://nuforc.org/sighting/?id=173923,12/29/2022 19:52,East Los Angeles,CA,USA,Changing,Lights on the sky that change color. Split into several more and form a spinning circle,01/14/2023,03/06/2023,
https://nuforc.org/sighting/?id=173633,12/29/2022 18:25,Châteauguay,QC,Canada,Oval,POSSIBLE UFO SIGHTINGS,12/29/2022,03/06/2023,Y
https://nuforc.org/sighting/?id=173733,12/29/2022 18:25,Federal Way,WA,USA,Formation,Bright green light splits into different lights and then disappears.,01/04/2023,03/06/2023,
https://nuforc.org/sighting/?id=173747,12/29/2022 17:10,Sarasota,FL,USA,Disk,Captured in background of photo,01/05/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173632,12/29/2022 06:47,Lebanon,PA,USA,Formation,7 bright lights in a V formation,12/29/2022,03/06/2023,
https://nuforc.org/sighting/?id=174182,12/29/2022 01:30,Gloucester,MA,USA,Triangle,Triangle shape craft 100 ft away from my house hovering,01/29/2023,03/06/2023,
https://nuforc.org/sighting/?id=173620,12/29/2022 01:28,Dublin,County Dublin,Ireland,Oval,Very bright round object flying very fast,12/28/2022,03/06/2023,
https://nuforc.org/sighting/?id=173644,12/29/2022 00:05,Chadds Ford,PA,USA,Orb,Orb of light shooting downwards and disappearing,12/30/2022,03/06/2023,
https://nuforc.org/sighting/?id=173624,12/28/2022 23:30,Hamilton,ON,Canada,Triangle,Taking out the garbage to the dumpster and saw three bright lights moving in formation in the shape of a triangle,12/28/2022,03/06/2023,
https://nuforc.org/sighting/?id=174268,12/28/2022 22:30,Covington,TN,USA,Circle,It kind of looked like a rumba lke the vacuum but with lights all around it,02/02/2023,03/06/2023,
https://nuforc.org/sighting/?id=173629,12/28/2022 22:25,Rehoboth Beach,DE,USA,Light,smal group of bright lights moving independently at erratic direction and quite rapid speed.,12/29/2022,03/06/2023,
https://nuforc.org/sighting/?id=173606,12/28/2022 22:05,Sydney,New South Wales,Australia,Star,Saw 4 star like objects moving in 4 different directions angles,12/28/2022,03/06/2023,
https://nuforc.org/sighting/?id=174073,12/28/2022 20:21,,OR,USA,Changing,First flashing Red to Green lights while zig sagging then changed to bright white light and flew west at speed unnatural & disappeared,01/23/2023,03/06/2023,
https://nuforc.org/sighting/?id=174112,12/28/2022 19:09,North Miami Beach Florida,FL,USA,Triangle,3 White lights in V shaped triangle.,01/24/2023,03/06/2023,
https://nuforc.org/sighting/?id=173965,12/28/2022 19:02,Shiloh,PA,USA,Cross,"Bright light in sky, wasn't still at 1st, eventually saw the shape above me, moved straight in 1 direction, reversed, then went high up",01/16/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173638,12/28/2022 19:00,Fulks run,VA,USA,Diamond,Just me,12/29/2022,03/06/2023,Y
https://nuforc.org/sighting/?id=173622,12/28/2022 17:03,"Arrington, Tennessee",TN,USA,Cigar,Cigar-shaped black object floating high in the sky without disappearing or significantly moving. Caught on film.,12/28/2022,03/06/2023,
https://nuforc.org/sighting/?id=173655,12/28/2022 17:02,Milford,MA,USA,Changing,I took phone camera shots of the oddly colored sky and later noticed the lighter blue objects in the photographs.,12/31/2022,03/06/2023,Y
https://nuforc.org/sighting/?id=174001,12/28/2022 16:45,New Port Richey,FL,USA,Unknown,2 bright lights connected Tic Tac shape,01/18/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173630,12/28/2022 15:48,Reseda,CA,USA,Oval,Sitting outside thought it was a balloon but it was black grayish also moved very smooth and was going horizontal in my direction befor,12/29/2022,03/06/2023,
https://nuforc.org/sighting/?id=173623,12/28/2022 10:55,Los Angeles,CA,USA,Unknown,Orb/ball shape flying objects,12/28/2022,03/06/2023,
https://nuforc.org/sighting/?id=173692,12/28/2022 07:00,Grand County,UT,USA,Light,3 white lights the moved slowly.,01/02/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173730,12/27/2022 23:53,Miami,FL,USA,Disk,I was on the plane on my way home. All of the sudden the plane gains crazy acceleration and I see out the window 3 floating disks.,01/04/2023,03/06/2023,
https://nuforc.org/sighting/?id=173605,12/27/2022 23:40,St. Paul,MN,USA,Unknown,looked like a single engine aircraft hovering in in place,12/27/2022,03/06/2023,
https://nuforc.org/sighting/?id=173604,12/27/2022 23:30,Berkeley Springs,WV,USA,Triangle,triangle over hospital at night,12/27/2022,03/06/2023,
https://nuforc.org/sighting/?id=174120,12/27/2022 23:25,Berkeley Springs,WV,USA,Triangle,Low level silent triangle shaped exhibiting seemingly impossible acceleration,01/25/2023,03/06/2023,
https://nuforc.org/sighting/?id=173642,12/27/2022 23:20,Biddeford,ME,USA,Circle,Circular light formation over highway,12/29/2022,03/06/2023,
https://nuforc.org/sighting/?id=173643,12/27/2022 21:33,Colts Neck / Freehold,NJ,USA,Oval,2 Oval lights moving side by side behind clouds in Colts Neck NJ,12/29/2022,03/06/2023,
https://nuforc.org/sighting/?id=173618,12/27/2022 20:04,Stockton,CA,USA,Circle,Blinging circle lights off the horizon that blinked in unison. Suddenly they moved closer and light up the whole sky and disappeared,12/28/2022,03/06/2023,
https://nuforc.org/sighting/?id=173677,12/27/2022 20:00,Belchertown,MA,USA,Circle,Bright light like a star traveled like a satellite and then stopped over my house,01/01/2023,03/06/2023,
https://nuforc.org/sighting/?id=173600,12/27/2022 18:45,Morrisville,PA,USA,Changing,Two crafts acting in odd manner in sky,12/27/2022,03/06/2023,
https://nuforc.org/sighting/?id=173595,12/27/2022 18:23,Sallins,County Kildare,Ireland,Triangle,Triangular cluster of UFOs,12/27/2022,03/06/2023,
https://nuforc.org/sighting/?id=173613,12/27/2022 17:30,,HI,USA,Cigar,I was testing my new canon camera.,12/28/2022,03/06/2023,Y
https://nuforc.org/sighting/?id=173695,12/27/2022 16:53,Nanaimo,BC,Canada,Oval,"Stationary , oval shape, metal bottom, bright light.",01/02/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173593,12/27/2022 04:30,Chicago,IL,USA,Circle,High altitude dogfight. ((NUFORC Note: Source of report identifies self as airline pilot. PD)),12/27/2022,03/06/2023,
https://nuforc.org/sighting/?id=173594,12/27/2022 03:00,Ventnor city,NJ,USA,Changing,Mother & Son taken along with 7 other kids with there Parents!,12/27/2022,03/06/2023,Y
https://nuforc.org/sighting/?id=173607,12/26/2022 23:10,Barnsley,Barnsley,United Kingdom,Disk,Flying spinning disc flew over our car,12/28/2022,03/06/2023,Y
https://nuforc.org/sighting/?id=173670,12/26/2022 22:57,Mccormic,SC,USA,Disk,There was a craft hovering about 300 ft I guess off ground stopping over parts of the land then moving slowly on to another area,01/01/2023,03/06/2023,
https://nuforc.org/sighting/?id=173588,12/26/2022 19:54,Layton,UT,USA,Sphere,ufo over layton utah,12/26/2022,03/06/2023,
https://nuforc.org/sighting/?id=173902,12/26/2022 18:03,Nags head,VA,USA,Other,"Spiraling, multicolored, octogan aircraft moving rapidly, disappearing from sight and returning very fast through the sky",01/14/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173764,12/26/2022 17:16,Lawrence,KS,USA,Circle,For several days I and sometimes my children have seen a light that hovers in Douglas County off Farmers Turnpike (N 1800 Rd),01/06/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173573,12/26/2022 05:00,terrell,NC,USA,Circle,"semi circular motions almost in the shape of a W, extremely bright, abruptly lights turned off/on mid air in 2 minutes, odd behavior",12/26/2022,03/06/2023,Y
https://nuforc.org/sighting/?id=173570,12/25/2022 23:45,Poinciana,FL,USA,Unknown,Unknown Flying Object over Poinciana Florida,12/26/2022,03/06/2023,
https://nuforc.org/sighting/?id=173754,12/25/2022 23:35,Memphis,TN,USA,Fireball,I saw two fireballs flying in the sky from my window that lasted for 20 seconds.,01/05/2023,03/06/2023,
https://nuforc.org/sighting/?id=173602,12/25/2022 22:38,Maize,KS,USA,Fireball,Thought to have been an air plane until it came closer to my house. Slowed down. Descended to around 20/30 above tree line.,12/27/2022,03/06/2023,
https://nuforc.org/sighting/?id=173574,12/25/2022 21:54,Swindon,United Kingdom,United Kingdom,Other,"Big light (perhaps square) very unusual colour, VERY fast",12/26/2022,03/06/2023,
https://nuforc.org/sighting/?id=173578,12/25/2022 21:00,Dover,DE,USA,Triangle,Triangle of lights moving above highway,12/26/2022,03/06/2023,
https://nuforc.org/sighting/?id=173565,12/25/2022 18:15,Stowmarket,Suffolk,United Kingdom,Triangle,Triangular multicoloured pulsating lights,12/25/2022,03/06/2023,Y
https://nuforc.org/sighting/?id=173731,12/25/2022 12:38,Palm Coast,FL,USA,Triangle,Took pictures of interesting clouds & found a stealth UFO!,01/04/2023,03/06/2023,
https://nuforc.org/sighting/?id=173566,12/25/2022 12:30,Franklin,TN,USA,Cigar,Shiny silver cigar craft with a clear blue sky. Had 2 very small wings like a government drone but hovered and disappeared.,12/25/2022,03/06/2023,
https://nuforc.org/sighting/?id=173561,12/25/2022 03:35,Seneca,SC,USA,Disk,Pitch black with only the street lights to light it up,12/25/2022,03/06/2023,
https://nuforc.org/sighting/?id=173562,12/25/2022 03:09,Ventnor city,NJ,USA,Other,Please help our towns!,12/25/2022,03/06/2023,Y
https://nuforc.org/sighting/?id=173696,12/25/2022 02:00,Kingwood,TX,USA,Light,4 cylindrical glowing towers of light seen stationary in a cloudy sky,01/02/2023,03/06/2023,
https://nuforc.org/sighting/?id=173559,12/24/2022 22:30,Chico,CA,USA,Fireball,Two different orange balls,12/24/2022,03/06/2023,
https://nuforc.org/sighting/?id=173558,12/24/2022 21:00,Valletta,,Malta,Light,Whilst on Christmas Ferris wheel my son sent me this brief videi,12/24/2022,03/06/2023,Y
https://nuforc.org/sighting/?id=175522,12/24/2022 20:41,Fort Worth,TX,USA,Sphere,Saw something in sky blue/ white spinning rotating. Looked like plasma,04/26/2023,05/19/2023,Y
https://nuforc.org/sighting/?id=173555,12/24/2022 20:40,Yardley,PA,USA,Orb,Orange silent orb flying at helicopter height,12/24/2022,03/06/2023,
https://nuforc.org/sighting/?id=173698,12/24/2022 19:27,Tishomingo,OK,USA,Light,I saw about 8 orange-ish lights not moving in the sky.,01/02/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173563,12/24/2022 18:25,Gill,MA,USA,Triangle,"Triangle shape object,transparent other than lights on corners,no sound.Moving slow East south East.",12/25/2022,03/06/2023,
https://nuforc.org/sighting/?id=173554,12/24/2022 17:40,Tucson,AZ,USA,Triangle,Object moving NE moving and out of atmosphere quickly,12/24/2022,03/06/2023,
https://nuforc.org/sighting/?id=173816,12/24/2022 14:46,Teasdale,UT,USA,Disk,I did not notice the object until I got home and saw the photo.,01/09/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173626,12/24/2022 03:30,Stillwater,OK,USA,Formation,Seven balls of light seen a couple hundred feet above the roof moving like a snake..,12/29/2022,03/06/2023,
https://nuforc.org/sighting/?id=173541,12/24/2022 01:15,Newry,Armagh City and District Council,United Kingdom,Unknown,Flashing unknown object in the sky,12/23/2022,03/06/2023,Y
https://nuforc.org/sighting/?id=173542,12/24/2022 00:00,Spring,TX,USA,Unknown,Four witnesses observed unidentified stationary lights in the night sky from a window in their home,12/24/2022,03/06/2023,
https://nuforc.org/sighting/?id=173991,12/23/2022 23:00,Rockville,MD,USA,Light,"See video I filmed. Multiple flashing, strobing lights all over the sky in the distance (a mile away?)",01/17/2023,03/06/2023,
https://nuforc.org/sighting/?id=173544,12/23/2022 21:47,San Antonio,TX,USA,Light,Large light that dropped several smaller red lights out of it.,12/24/2022,03/06/2023,
https://nuforc.org/sighting/?id=174318,12/23/2022 17:25,Homeworth,OH,USA,Unknown,Took pictures with cell phone,02/05/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173685,12/23/2022 15:12,Foresthill,CA,USA,Other,"Thought it was a rainbow, then realized it was a sunny day",01/01/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173650,12/23/2022 12:35,Whittier,CA,USA,Chevron,Fleet of silver/white chevron shaped UFO craft,12/31/2022,03/06/2023,
https://nuforc.org/sighting/?id=173543,12/23/2022 02:24,Spring,TX,USA,Unknown,I stepped outside to smoke a cigarette and saw 3 vertical red lights,12/24/2022,03/06/2023,
https://nuforc.org/sighting/?id=173547,12/23/2022 00:00,Dahlonega,GA,USA,Light,Sudden bright light appears in middle of woods followed by two red glowing lights/ eyes maybe,12/24/2022,03/06/2023,
https://nuforc.org/sighting/?id=173679,12/22/2022 18:51,Lompoc,CA,USA,Fireball,6 orange glowing balls in the sky,01/01/2023,03/06/2023,
https://nuforc.org/sighting/?id=178793,12/22/2022 17:30,"Key West (out on the boat- ""Atlantic Coastal Plain""",FL,USA,Teardrop,Key West miles offshore weird bright light- photos zoomed in reveal odd almost prong like shape,10/10/2023,10/28/2023,Y
https://nuforc.org/sighting/?id=173517,12/22/2022 10:50,Ahmedabad,,India,Unknown,"It was moving very fast, and travelling speed and direction was uneven",12/22/2022,12/22/2022,
https://nuforc.org/sighting/?id=173518,12/22/2022 09:29,Newark,DE,USA,Light,I saw a light that was not flashing moving then disappeared,12/22/2022,12/22/2022,
https://nuforc.org/sighting/?id=173535,12/22/2022 06:05,Greeneville,TN,USA,Fireball,Bright amorphous fireball,12/22/2022,03/06/2023,
https://nuforc.org/sighting/?id=173508,12/22/2022 00:00,Johannesburg,Gauteng,South Africa,Triangle,Strange flying objects moving in different directions,12/21/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173511,12/21/2022 21:33,Columbus,OH,USA,Light,4-5 orange balls of light in a straight line,12/21/2022,12/22/2022,
https://nuforc.org/sighting/?id=173523,12/21/2022 19:28,Albany,NY,USA,Triangle,"Triangle hovering, then moving slowly, no sound.",12/22/2022,03/06/2023,Y
https://nuforc.org/sighting/?id=173519,12/21/2022 17:40,Didcot,Oxfordshire,United Kingdom,Circle,"Low cloud, 5 lights circling in the distance, then 5 lights directly over my car",12/22/2022,12/22/2022,
https://nuforc.org/sighting/?id=173539,12/21/2022 17:09,Albuquerque,NM,USA,Light,Bright Light that then slowly fades and disappears during Daylight,12/23/2022,03/06/2023,
https://nuforc.org/sighting/?id=173500,12/21/2022 07:55,Essex,ON,Canada,Changing,Driving seeing what looks like comets only motionless. Took video. One was straight up and down. Disappear reappears.,12/21/2022,12/22/2022,
https://nuforc.org/sighting/?id=175158,12/21/2022 07:40,University Place/ Tacoma,WA,USA,Circle,I was walking outside my complex and looked over and saw this again. This time I took out my camera and got video.,03/29/2023,04/09/2023,
https://nuforc.org/sighting/?id=174174,12/21/2022 07:04,Waynsboro,PA,USA,Orb,Loud horn like sound from above for 3 days moring and during night.,01/29/2023,03/06/2023,
https://nuforc.org/sighting/?id=173525,12/21/2022 05:47,Palmer,AK,USA,Unknown,See above,12/23/2022,03/06/2023,
https://nuforc.org/sighting/?id=173524,12/21/2022 05:40,Anchorage,AK,USA,Light,Bright light with neon blue tail,12/23/2022,03/06/2023,
https://nuforc.org/sighting/?id=173509,12/21/2022 04:11,Franklin,ME,USA,Light,Hovering bright light with satellite lights expelling from it,12/21/2022,12/22/2022,
https://nuforc.org/sighting/?id=173522,12/20/2022 23:30,East Greenwich,RI,USA,Light,I was driving the interstate at night with my buddy headed to casino when a very bright flashing light appeared in the horizon,12/22/2022,12/22/2022,
https://nuforc.org/sighting/?id=173497,12/20/2022 21:58,Mentor Headlands,OH,USA,Cylinder,"Looked cylindrical from the lights, changing colors from white to red to orange then yellow back to white, .",12/20/2022,12/22/2022,
https://nuforc.org/sighting/?id=174045,12/20/2022 03:15,new bedford,MA,USA,Orb,it was a super bright light i couldnt see any details other than a bright light very close to the roofs,01/21/2023,03/06/2023,
https://nuforc.org/sighting/?id=173980,12/20/2022 03:01,Arambol,Goa,India,Unknown,I did not see craft I had a contact in my room where I was staying,01/18/2023,03/06/2023,
https://nuforc.org/sighting/?id=173499,12/20/2022 02:30,Washington DC,WA,USA,Triangle,"Object hovering 1-2 minutes, then disappeared with such a speed that clouds were moving,",12/21/2022,12/22/2022,
https://nuforc.org/sighting/?id=173505,12/20/2022 02:00,Tucson,AZ,USA,Sphere,Saw a giant glowing sphere with lights going around and around in a circle,12/21/2022,12/22/2022,
https://nuforc.org/sighting/?id=173488,12/20/2022 01:04,New Gretna,NJ,USA,Orb,"Silver sphere with super bright lights on bottom, zigzagging and ""teleporting"" at impossible speed and angles for 20 minutes",12/20/2022,12/22/2022,
https://nuforc.org/sighting/?id=173855,12/19/2022 07:42,Anchorage,AK,USA,Oval,Two Light with Green Glow,01/11/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173492,12/19/2022 00:05,Orlando,FL,USA,Cylinder,"Five gold orbs, turning white, Cylinder",12/20/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173478,12/18/2022 21:05,Conover,NC,USA,Cross,An unidentified drone-shaped craft with 4 flashing white LEDs was seen hovering over my house.,12/18/2022,12/22/2022,
https://nuforc.org/sighting/?id=173476,12/18/2022 20:20,Stevensville,MT,USA,Triangle,Blue triangle of lights,12/18/2022,12/22/2022,
https://nuforc.org/sighting/?id=173479,12/18/2022 19:58,,WA,USA,Changing,Aircraft saw UFO out to the west,12/18/2022,12/22/2022,
https://nuforc.org/sighting/?id=173472,12/18/2022 19:48,Miami,FL,USA,Other,1 ship v shaped square like 2 rectangles slanted towards each other v shaped white/peach color 2 red lightsbehind it right one blinking,12/18/2022,12/22/2022,
https://nuforc.org/sighting/?id=173483,12/18/2022 18:00,Springfield,OR,USA,Triangle,One side of craft had 2 rows of lights on,12/19/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173484,12/18/2022 16:15,Effingham,IL,USA,Star,UFO caught near military jets.,12/19/2022,12/22/2022,
https://nuforc.org/sighting/?id=173475,12/18/2022 13:19,Crossville,TN,USA,Sphere,"I saw a white, spherical object moving at a steady pace while a plane was not too far behind it, going the same direction.",12/18/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173464,12/18/2022 06:00,Bowie,MD,USA,Circle,Hovering ball of light.,12/18/2022,12/22/2022,
https://nuforc.org/sighting/?id=173548,12/18/2022 02:00,Dahlonega,GA,USA,Changing,Wife woke me up she was seeing white light that would change to red over horizon was moving sparatic directions instantly,12/24/2022,03/06/2023,
https://nuforc.org/sighting/?id=173461,12/18/2022 01:00,Bradford,TN,USA,Unknown,"Was watching meteors and looking at sky when my brother noticed something behind what looked like a small cloud, it had a red glare",12/17/2022,12/22/2022,
https://nuforc.org/sighting/?id=173459,12/18/2022 00:40,Eureka Springs,AR,USA,Triangle,While looking at the stars a triangle of light flew over head at an incredible speed.,12/17/2022,12/22/2022,
https://nuforc.org/sighting/?id=173460,12/18/2022 00:40,Eureka Springs,AR,USA,Other,A V shape array of 4 lights each side going east to west,12/17/2022,12/22/2022,
https://nuforc.org/sighting/?id=173480,12/17/2022 21:40,Delray Beach,FL,USA,Triangle,Triopd of lights over ocean; non moving,12/18/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173489,12/17/2022 21:00,Springfield,IL,USA,Triangle,Triangular object with multiple lights on the underside,12/20/2022,12/22/2022,
https://nuforc.org/sighting/?id=173456,12/17/2022 20:00,,WA,USA,Changing,Multiple aircraft westbound reported seeing a UFO,12/17/2022,12/22/2022,
https://nuforc.org/sighting/?id=173455,12/17/2022 19:45,Tupelo,MS,USA,Light,3 chasing and dancing non blinking white lights,12/17/2022,12/22/2022,
https://nuforc.org/sighting/?id=173473,12/17/2022 18:48,Halfmoon bay,CA,USA,Rectangle,Took a picture of long rectangle light moving very fast! And disappeared,12/18/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173513,12/17/2022 18:45,Oklahoma City,OK,USA,Cigar,"While getting ready to take off from PWA, I looked to the NW (wearing NVG’s) and saw an elongated oval shaped object",12/21/2022,12/22/2022,
https://nuforc.org/sighting/?id=173453,12/17/2022 18:40,Galva,IA,USA,Disk,Light Blue line in sight 30 seconds moving northerly,12/17/2022,12/22/2022,
https://nuforc.org/sighting/?id=173617,12/17/2022 18:14,Springfield,OR,USA,Light,I saw a bright linear light slowly move from the horizon up towards the sky in a diagonal direction and then disappear.,12/28/2022,03/06/2023,
https://nuforc.org/sighting/?id=173284,12/17/2022 18:10,Riverside,CA,USA,Triangle,"heading south, about 500 ft above the ground.",12/04/2022,12/22/2022,
https://nuforc.org/sighting/?id=173452,12/17/2022 18:05,Sterlng,CO,USA,Cigar,"LONG illuminated ""cigar"" shaped craft that appeared from nowhere moving as one craft until fading out quickly",12/17/2022,12/22/2022,
https://nuforc.org/sighting/?id=173454,12/17/2022 16:42,Westcliffe,CO,USA,Cigar,While sitting in our hot tub on outdoors deck we noticed a definitively cigar shaped craft moving across the sky.,12/17/2022,12/22/2022,
https://nuforc.org/sighting/?id=174296,12/17/2022 06:02,Ashkelon,Southern District,Israel,Circle,"On my balcony and looked up. Saw a light going across the sky. No noise, no blinking lights. Strange.",02/04/2023,03/06/2023,
https://nuforc.org/sighting/?id=173441,12/17/2022 04:35,Millen,GA,USA,Triangle,Witnessed a triangular object pulsating with red lights in an irregular way.,12/17/2022,12/22/2022,
https://nuforc.org/sighting/?id=173477,12/17/2022 02:29,Flushing,NY,USA,Unknown,I live near La'guardia Airport and I notice lights flashing and just hovering suspending in the sky not moving.,12/18/2022,12/22/2022,
https://nuforc.org/sighting/?id=173439,12/16/2022 23:00,Overland Park,KS,USA,Circle,3 fast circular lights,12/17/2022,12/22/2022,
https://nuforc.org/sighting/?id=173437,12/16/2022 21:20,Cape Coral,FL,USA,Light,Lights in triangle forms flashing & taking off,12/16/2022,12/22/2022,
https://nuforc.org/sighting/?id=173435,12/16/2022 17:53,Belhaven,NC,USA,Cone,Lighting in sky with orb of light around it and then disappeared after ~3-4 minutes (SpaceX),12/16/2022,12/22/2022,Y
https://nuforc.org/sighting/?id=173515,12/16/2022 17:38,,NC,USA,Cylinder,The “craft” hovered over i95,12/21/2022,12/22/2022,
https://nuforc.org/sighting/?id=173438,12/16/2022 16:00,Franklin,NC,USA,Circle,Stationary craft with no contrails with other aircraft with contrails in distance,12/16/2022,12/22/2022,
https://nuforc.org/sighting/?id=175353,12/16/2022 15:29,Rockford,AL,USA,Circle,Unidentifiable Glowing Object,04/13/2023,05/19/2023,
https://nuforc.org/sighting/?id=173468,12/16/2022 08:00,San Bernardino,CA,USA,Sphere,"I saw a Sphere like object, silver in color floating in the sky before it just disappeared",12/18/2022,12/22/2022,
https://nuforc.org/sighting/?id=173838,12/16/2022 07:19,Garden City,SC,USA,Orb,Took photos of sunrise and orb showed up in two photos.,01/10/2023,03/06/2023,Y
https://nuforc.org/sighting/?id=173430,12/16/2022 03:47,Santa Barbara,CA,USA,Unknown,"Orange glow across sky, then bright orange/fire colored object rising upwards and disappearing into night sky",12/16/2022,12/22/2022,
https://nuforc.org/sighting/?id=173421,12/16/2022 03:00,Bathurst,New South Wales,Australia,Light,"UFOs disguised as stars, dart past window.",12/15/2022,12/22/2022,
https://nuforc.org/sighting/?id=173621,12/15/2022 21:18,Birmingham,England,United Kingdom,Light,"The UFOS was like very very brite and when they went, they went like a dash.",12/28/2022,03/06/2023,
https://nuforc.org/sighting/?id=175380,12/15/2022 17:00,Keene,NH,USA,,Node 27 had a magnetometer spike,04/12/2023,05/19/2023,
